Window 1,Window 2,Window 3,Window 4,Heat Control 1,Heat Control 2,Heat Control 3,Heat Control 4,Door 1,Door 2,Door 3,Temperature Outside,Temperature Bed
1.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,0.0,1.0,11.588308138892824,16.48421107794731
0.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,18.815947503503306,21.262128782011484
1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,2.389120602599345,12.391663033459675
0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,3.616297358009886,12.813359276053182
1.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,14.032967136958113,18.166157871512077
0.0,1.0,1.0,0.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,6.443818678563144,15.246756296711673
1.0,1.0,1.0,0.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,17.876530239031954,23.257884606767718
0.0,1.0,0.0,0.0,2.0,0.0,5.0,5.0,1.0,0.0,0.0,12.67147078620663,21.26826422908611
1.0,1.0,0.0,1.0,0.0,4.0,3.0,5.0,0.0,1.0,0.0,21.269376915231476,21.875109374922566
1.0,1.0,0.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,6.781748881769376,19.980635694610335
1.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,7.615525818570532,19.580482569641156
0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,15.36865877209879,19.40724183708805
0.0,1.0,1.0,1.0,3.0,0.0,5.0,5.0,0.0,1.0,1.0,6.343217617292067,16.764263659183218
1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,-1.6701462679182901,15.448129278403279
0.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,3.2671208116700363,14.19301476673327
0.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,4.999979973799812,13.675065870851395
1.0,0.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,1.0,1.0,16.56862958341993,21.072039135190188
0.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,16.368208901306957,22.724631662753794
1.0,1.0,1.0,1.0,0.0,2.0,5.0,5.0,0.0,0.0,1.0,21.342215399230213,22.62026776548479
1.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,1.0,1.0,1.0,12.147351087311666,17.015849341793636
1.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,13.495202353946233,19.404588289794972
1.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,21.43650075596889,25.370253556578454
1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,12.307992828701067,61.535987218436944
1.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,1.0,-0.023628895775886782,19.58504244289975
1.0,0.0,0.0,1.0,2.0,3.0,5.0,5.0,1.0,0.0,0.0,2.0015051948937383,12.17235207516526
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,20.647168751020867,20.760839502762078
1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,15.401431490871147,20.01427551769903
1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,13.205302458602652,17.65597864405565
0.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.19019346403483084,16.57451099832385
1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.188896480382427,17.012377634364448
1.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,13.39021558057835,18.53036506146919
0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,0.0,0.0,8.177580437145176,19.803644033912228
1.0,1.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,-0.33225610608765965,15.987707194484031
0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,-3.7106482754412786,12.404075278712003
1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,4.205492896010808,18.81004856182093
0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.8987694578323158,14.151219214159966
0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,6.024708369605019,21.054145118100067
0.0,0.0,1.0,1.0,2.0,1.0,5.0,4.0,0.0,1.0,0.0,3.2770354904971395,19.58970451055588
0.0,0.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,0.0,14.030702619226531,18.530028153204775
1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,19.143425877216252,20.22248311322924
0.0,0.0,1.0,1.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,17.797329581456484,25.277004785287225
0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,-3.0039408819985134,8.946105944304025
0.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,18.043026087800005,21.019885115880918
0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,-2.831426495388573,7.2711536615143135
1.0,0.0,0.0,1.0,4.0,0.0,5.0,1.0,1.0,0.0,0.0,19.173647908534008,22.13821533141847
0.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,0.0,1.0,1.0,5.48777670788804,60.22847362492604
0.0,0.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,0.0,7.174647960385165,14.543720853067057
1.0,1.0,0.0,1.0,4.0,0.0,5.0,1.0,1.0,1.0,1.0,-2.3590612436717047,9.075940224236522
1.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,13.767162657437382,22.33635778839354
0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,13.586787269801334,19.081431646267728
1.0,0.0,1.0,0.0,2.0,5.0,4.0,4.0,1.0,0.0,1.0,1.2748738013397647,13.291665138233364
1.0,1.0,0.0,1.0,1.0,5.0,3.0,3.0,0.0,1.0,0.0,-1.7758604582565778,10.543471859904528
1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.7797247194849541,14.653065721833997
0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,13.253970971337573,18.257869144117162
1.0,0.0,0.0,0.0,5.0,3.0,4.0,4.0,1.0,0.0,0.0,15.266354086078199,22.010408950475156
0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,4.830547549293579,20.6006207492595
0.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,8.047646722123007,16.21762118035548
1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,7.611465815270865,12.862511632042306
0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,-0.41067301459710226,16.857957261906098
0.0,0.0,1.0,0.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,7.849702943649859,19.331519203733905
0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.937007426959675,12.282238936466642
0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,14.849359771928771,24.25597305939419
1.0,0.0,0.0,1.0,5.0,0.0,3.0,1.0,0.0,0.0,1.0,17.111151804309767,21.101271228469326
1.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,17.64593696902281,19.839765605040256
0.0,0.0,1.0,0.0,1.0,5.0,4.0,4.0,1.0,1.0,1.0,9.867446936416984,17.459543867541573
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,7.414183742792684,20.762699674934343
1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,20.505887658763893,22.000564071704368
0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.821407747566595,17.305449037153284
1.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,5.315787826453118,16.334643420418054
0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,19.54659449728354,20.31216844715422
0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0654878337796805,11.687055938689362
1.0,1.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,18.176088271853427,26.710212362196735
0.0,0.0,1.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,20.588431616501868,23.979412449484393
1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,8.704422493966053,16.476227871989117
0.0,0.0,0.0,1.0,5.0,1.0,3.0,3.0,0.0,1.0,1.0,3.6037361450789422,15.233396367315061
0.0,0.0,1.0,0.0,4.0,5.0,3.0,3.0,0.0,1.0,1.0,6.256489144500744,17.002123676038895
0.0,0.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0,1.0,0.0,19.388360113095167,21.7029700681893
1.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,9.499238858988406,22.849832646715004
1.0,1.0,1.0,0.0,2.0,4.0,4.0,3.0,0.0,1.0,1.0,20.343237055104872,23.059795612477615
0.0,1.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,-2.103532767234305,9.836952317907294
0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,1.0,0.0,12.739947220490894,16.714374346414164
0.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,1.0,0.0,1.0,-3.917879853305938,12.490807816441668
1.0,1.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,1.0,1.0,-1.2281875191880434,10.490593747680458
1.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,21.694477903874073,22.993336760713127
1.0,1.0,1.0,0.0,2.0,3.0,4.0,4.0,0.0,1.0,0.0,0.35339595513241306,11.777172806475367
0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,13.81778866466296,21.77349759860928
0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,17.752394450944614,25.129837410219817
1.0,1.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,-3.0214857247232705,9.648478900776917
1.0,1.0,1.0,0.0,4.0,0.0,5.0,5.0,0.0,1.0,0.0,5.2885898893488505,14.61087202966272
1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,14.632801456625327,17.199741936937414
0.0,1.0,1.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,6.99767845341483,72.7513150279315
0.0,1.0,1.0,1.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,19.54353163447193,21.624802733483712
0.0,1.0,0.0,1.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,18.943359175208574,21.023493432256732
0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,16.39810025873721,21.38534725836997
0.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,13.08993110692338,21.699297008695808
1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,11.842756914482493,15.711850832811457
1.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,13.413203090833903,17.55991946455263
1.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,-1.7766730185265853,18.364808415943738
1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,6.974808819700501,18.322979068604987
1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0621448012547114,11.951651372856954
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.574792705971284,18.172189972185567
1.0,1.0,0.0,1.0,4.0,2.0,0.0,4.0,1.0,0.0,1.0,13.419352955938887,18.175200002672135
0.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,18.172875062944204,21.175344234363784
1.0,1.0,0.0,1.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,3.335261312446054,13.100353203535612
1.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,8.890711079345923,13.415113599578396
1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,15.947686358176298,21.093054258347575
0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,-3.6332961682854297,12.048611352775842
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.2551520153587026,14.326350720084486
1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,15.54041524012645,19.590412473527838
1.0,1.0,1.0,1.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,12.86157484374144,20.433692984767006
0.0,0.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,0.0,0.0,20.25260266938281,22.79593785077877
0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,14.917582894786339,20.92000902021801
1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,0.0,0.0,15.666960199583794,20.420801873808603
0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,-1.3061962571577368,11.528134090610392
0.0,1.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,0.0,1.0,12.652032376401301,21.129179819527184
1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,8.075561132097814,16.83891980991575
0.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,-2.1149091742029285,16.22226701919749
0.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,-4.346473200770486,12.85945658538492
1.0,1.0,0.0,0.0,4.0,2.0,0.0,5.0,1.0,0.0,1.0,-3.497290966294264,12.515757916870227
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.070533206563738,22.29953872170417
1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.7655396007075481,12.36344270024449
0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,14.75429819129467,17.528810699332183
1.0,0.0,1.0,1.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,19.210841899102544,23.124174670658313
1.0,1.0,0.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,0.0,16.363680125807086,19.588667462703913
0.0,0.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0817661593285965,12.78760483439245
0.0,0.0,0.0,1.0,3.0,2.0,4.0,4.0,0.0,1.0,1.0,0.46015184682370247,14.867263679468184
1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,6.873746934612669,12.17738835083774
0.0,1.0,1.0,0.0,4.0,5.0,4.0,4.0,1.0,0.0,0.0,-1.5405964409676778,11.63266810648507
0.0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,-4.730868759413856,7.633014346308424
0.0,0.0,0.0,0.0,2.0,4.0,3.0,5.0,1.0,0.0,0.0,7.999495508043772,20.960125598020124
0.0,0.0,0.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,20.946829678332,22.97604024419583
1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,8.321482384106279,16.220219730405322
0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,5.703185807718755,19.00626382979564
0.0,0.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,5.797681489128813,18.37686095042315
0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,9.520511487953524,20.96936779708977
1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.75263929171005,12.141876810394212
0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,-4.741368977268494,8.986061349987503
0.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,14.344955219303255,19.011056671403047
0.0,0.0,0.0,1.0,3.0,4.0,5.0,4.0,1.0,0.0,0.0,4.987600379242659,13.743870050888363
1.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,1.0,16.717074228838342,19.749160102022337
0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,10.317674314639913,21.40174078081657
0.0,0.0,1.0,1.0,4.0,4.0,5.0,0.0,1.0,0.0,0.0,11.259884276599344,17.991821275349537
1.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,1.0,0.048107311690120724,11.327342045426317
0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,6.66617491375921,20.390849809083235
0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,18.695891120065586,22.350789802011825
1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.3622427787231963,13.869309619523882
0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,0.17669559595840223,17.644934272064713
1.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,3.495722321797283,11.024774506565548
0.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,17.491402322506097,72.11634091134613
1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,0.7109207929813186,13.489233332650421
1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,3.043756408675012,14.666836266844188
1.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,17.683884527688324,23.19152385656279
1.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,2.4852467410132046,18.37278086528687
0.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,21.790586946444858,22.475673519608243
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.7364141915236715,13.578697728043474
0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,19.65327419031446,70.61783223721179
1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,17.3170197035773,18.668047285976275
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,19.410993448735177,19.756389850480325
0.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,0.7374376245664678,18.889790054168994
1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,16.108129009012785,19.197192708128473
1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,10.757261706375004,16.855132205159002
1.0,1.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,2.6127453568702705,19.416099637593618
0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,18.571423495294095,19.413487134057338
1.0,0.0,1.0,1.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,6.482314761175065,12.717780829355352
0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,10.966947810376858,20.691138357169578
1.0,0.0,0.0,1.0,5.0,3.0,3.0,1.0,0.0,1.0,0.0,19.24393077983314,20.98000458972919
0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,-1.9663791528884254,17.966937534338182
0.0,0.0,1.0,1.0,4.0,2.0,5.0,0.0,1.0,0.0,1.0,6.773566159945647,14.75949639343298
1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.3367537684303565,12.40347423957305
0.0,1.0,1.0,1.0,4.0,0.0,3.0,3.0,1.0,0.0,1.0,14.660008396548925,20.073879972941988
0.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,1.0,2.6990577865508216,16.53371940619899
0.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,0.0,14.528795658332513,18.76993671274987
1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,10.017327730596666,15.585808096675356
0.0,1.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,1.0,0.0,-2.037630979080818,12.271890455707165
1.0,1.0,0.0,1.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,2.480591826353055,11.342155658347368
0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,-2.9368870320441944,12.18449882819361
1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.2433283346104131,8.311443780545915
1.0,1.0,1.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,21.797449094553336,26.182674785400167
1.0,0.0,0.0,1.0,5.0,0.0,3.0,3.0,1.0,0.0,1.0,16.10909865949126,19.970960471414354
0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,-4.589765660049189,13.97102634698299
1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,12.893739238889712,20.003353671346936
0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,0.0,0.0,16.43369315850639,22.150079703629615
1.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,1.0,11.438223304396256,17.531438332317965
0.0,1.0,0.0,1.0,3.0,2.0,5.0,2.0,0.0,0.0,1.0,17.130524208501992,23.523569956794965
1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,0.0,1.0,0.0,11.324180193240583,16.705317182068672
1.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,7.417560158902509,19.01006140618543
0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,-2.2258733750705737,16.3351678503282
1.0,1.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,1.0,-4.8663401536281,13.169217602248155
1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,15.855059508646082,19.126286529569576
1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.464153877750513,15.72050525402137
0.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,1.0,0.0,0.0,12.740113773013569,18.567935827729055
0.0,0.0,1.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,15.835165355291029,22.011057322868176
0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,-2.0036891192592847,15.96559171449961
1.0,1.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,1.0,19.10537482017462,24.06279793366061
0.0,1.0,0.0,0.0,2.0,0.0,5.0,5.0,1.0,1.0,1.0,18.417525867073362,22.038428463785728
1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,-0.17432097339211428,7.5844621677078985
1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,20.635264094258012,22.29682154573342
1.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,0.8114007912359815,14.223582303452392
0.0,1.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,0.0,11.255875822335142,15.79615216775367
0.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,12.112909078405512,18.892015942564235
0.0,0.0,1.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,1.0,-0.8530518450298317,19.13192906829245
0.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,0.0,1.0,1.0,21.919417622911823,25.38688960340793
0.0,1.0,1.0,0.0,5.0,0.0,5.0,5.0,1.0,1.0,1.0,7.422258653342681,58.69225783367474
1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,15.558784257183824,17.57044190021939
0.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,1.0,1.0,17.57647866988539,22.24846898426653
0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.5375391869077468,9.579282528534637
1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,12.414681664398724,18.641916257289704
1.0,1.0,0.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,17.624040657638435,20.24758584390382
1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,0.0,1.0,1.9731035539497865,14.060078927343836
1.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,9.07918347871723,20.76866198248784
0.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,3.4800672718712704,13.72714956631305
0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,13.458736364250651,23.275104815708062
0.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,0.0,1.0,9.561553254749823,17.040278672655923
0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,15.985983692126752,19.20435051022827
0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,9.111855410637432,22.78611828079228
0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,6.787768614329234,14.314367516660406
1.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,11.466262324687989,17.158633514912395
1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,-0.3218132107675462,11.684065974941882
0.0,0.0,1.0,1.0,5.0,0.0,4.0,4.0,1.0,1.0,0.0,-2.816894427825132,9.339603346729149
1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,20.953621918951363,21.41117373685826
1.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,15.08911029358407,22.351427279899465
0.0,0.0,0.0,1.0,3.0,0.0,5.0,4.0,0.0,0.0,1.0,-0.5204309549961463,18.85371855344276
0.0,0.0,0.0,1.0,5.0,1.0,5.0,5.0,0.0,1.0,0.0,15.344492694276845,21.6098787145065
1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,15.281520406666779,20.507676839383745
1.0,0.0,0.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,12.776086531703086,19.89229684765822
0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7629281988269456,11.797628057464935
0.0,0.0,0.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,15.475495201506348,19.448124966976057
1.0,1.0,1.0,1.0,4.0,3.0,0.0,2.0,1.0,1.0,0.0,13.730863733368132,17.84407843220648
1.0,1.0,1.0,0.0,5.0,2.0,5.0,5.0,0.0,1.0,1.0,11.954918438176676,18.117282040700385
0.0,1.0,1.0,0.0,3.0,4.0,3.0,5.0,0.0,0.0,1.0,8.572188076185908,19.34138370999913
